,created_at,name,screen_name,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,text,tweets_ago
128,Tue Jun 05 22:12:28 +0000 2018,CBS,CBS,0.4574,0.0,0.824,0.176,RT @StrangeAngel: About last night... The #StrangeAngel screening party was a blast! Pun intended. 🚀😏 https://t.co/m64EcNmweY,28
129,Tue Jun 05 19:00:02 +0000 2018,CBS,CBS,0.5093,0.0,0.845,0.155,These CBS stars can really belt it out! Find out which celebs from your favorite shows are pitch-perfect:… https://t.co/X4zMACFazB,29
130,Tue Jun 05 15:04:41 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"More stars are set to appear at the #TonyAwards, including @billyjoel, @amyschumer, and @katharinemcphee. See who e… https://t.co/lPUocBcn9t",30
131,Mon Jun 04 17:00:00 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"The #TonyAwards are just days away, and @joshgroban and @SaraBareilles will bring all they've got to Broadway's Big… https://t.co/eKkWn6ClSq",31
132,Fri Jun 01 17:39:17 +0000 2018,CBS,CBS,-0.3903,0.131,0.807,0.062,"Call us old-fashioned, but we donut want you missing out on #NationalDonutDay! Here are a few treats from us to you… https://t.co/HpzN8bQ3SO",32
133,Fri Jun 01 17:00:03 +0000 2018,CBS,CBS,0.8442,0.0,0.664,0.336,Remember @Lin_Manuel’s beautiful sonnet from the 70th Annual Tony Awards®? Relive some of the greatest moments in… https://t.co/IZjeQLd58C,33
134,Thu May 31 23:50:00 +0000 2018,CBS,CBS,0.8932,0.0,0.545,0.455,"Good friends @joshgroban and @SaraBareilles are hosting the #TonyAwards together? Well, this is bound to be fun! https://t.co/26Vgzp0s2e",34
135,Wed May 30 15:07:34 +0000 2018,CBS,CBS,0.4926,0.0,0.849,0.151,"The #TonyAwards just got even better because @UzoAduba, @MattBomer, and more stars will be presenting live! Find ou… https://t.co/hfFBtWo1T9",35
136,Mon May 28 21:00:01 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"Mark your calendars. @SalvationCBS returns Monday, June 25 at 9/8c! ☄️ https://t.co/N9pYuhYLRF",36
137,Mon May 28 02:08:19 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,RT @thegoodfight: All episodes of season 2 are now available. Stream #TheGoodFight on CBS All Access: https://t.co/k3tn8kR9KC https://t.co/…,37
138,Wed May 23 23:07:38 +0000 2018,CBS,CBS,0.6239,0.0,0.797,0.203,Get the popcorn ready! 🍿  It's going to be an unforgettable @survivorcbs finale. Make sure to tune in TONIGHT at 8/… https://t.co/vp0JyqfXMQ,38
139,Wed May 23 19:02:43 +0000 2018,CBS,CBS,0.5859,0.0,0.826,0.174,"RT @StrangeAngel: Every brilliant mind has a dark side. #StrangeAngel launches June 14, only on CBS All Access. https://t.co/y0MZg1BzEB htt…",39
140,Tue May 22 23:19:40 +0000 2018,CBS,CBS,0.1139,0.0,0.917,0.083,Prepare yourself. The @NCIS_CBS season finale is unlike any other. Don't miss it TONIGHT at 8/7c. https://t.co/MOH6uiFc0C,40
141,Tue May 22 20:02:22 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"Summer heats up with @CBSBigBrother, @SalvationCBS, and the brand-new competition series @TKOCBS. Find out when you… https://t.co/DxE7OnKs17",41
142,Mon May 21 23:00:01 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,Who’s going to be watching the season finale of @ManWithAPlan tonight? RT if you'll be tuning in at 8:30/7:30c! https://t.co/ARLRtVuGuc,42
143,Sun May 20 20:00:00 +0000 2018,CBS,CBS,0.3382,0.061,0.808,0.131,The season finale of @MadamSecretary will leave you speechless! Make sure to tune in tonight at 10/9c. https://t.co/hqxkLZsWpl,43
144,Sun May 20 17:00:01 +0000 2018,CBS,CBS,0.1867,0.0,0.92,0.08,The @NCISLA season finale is going to be a wild ride. Don't miss all of the action starting TONIGHT at 8/7c! https://t.co/PNtUuVf9VQ,44
145,Sat May 19 08:00:01 +0000 2018,CBS,CBS,0.4199,0.0,0.715,0.285,Retweet if you're ready for the #RoyalWedding! https://t.co/k57NM7OrXn,45
146,Fri May 18 21:00:01 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,It's going down (literally) on the Season Finale of @HawaiiFive0CBS when a submarine appears off the coast of Waiki… https://t.co/oD7Le5XUz6,46
147,Fri May 18 14:00:03 +0000 2018,CBS,CBS,0.3595,0.0,0.849,0.151,"The #RoyalWedding is finally here, and you're invited! Join @CBSThisMorning’s @GayleKing and @etnow’s @KevinFrazier… https://t.co/Q5xiRkXLUz",47
148,Thu May 17 23:44:27 +0000 2018,CBS,CBS,0.7177,0.0,0.739,0.261,When the @LifeInPiecesCBS season finale is back-to-back episodes. 👏 Get ready for double the laughs at 9/8c! https://t.co/SYW5UzXobv,48
149,Thu May 17 21:19:59 +0000 2018,CBS,CBS,0.1867,0.0,0.907,0.093,Rules were made to be broken.💥 Don't miss the heart-pounding season finale of @swatcbs TONIGHT at 10/9c! https://t.co/NXLbeIrvcp,49
150,Thu May 17 19:12:51 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"Is it fall yet? Check out the first looks at our new fall shows and stars from the CBS Upfront!

https://t.co/l7GQVRzRFw",50
151,Thu May 17 13:00:00 +0000 2018,CBS,CBS,0.5562,0.0,0.854,0.146,How many shows can you binge in a month? Find out with a 1 month free trial of CBS All Access! Use code STREAMITALL… https://t.co/yccQppCaxC,51
152,Thu May 17 00:00:00 +0000 2018,CBS,CBS,0.75,0.0,0.758,0.242,"Save the dates! The CBS Fall lineup is here, and we're welcoming six new shows in addition to returning hits. Which… https://t.co/f9PSQfpHL7",52
153,Wed May 16 22:56:24 +0000 2018,CBS,CBS,0.5574,0.0,0.841,0.159,What happens when the friendliest guy in the Midwest moves his family next door to a not-so-friendly new LA neighbo… https://t.co/KtEoNE3deL,53
154,Wed May 16 22:56:24 +0000 2018,CBS,CBS,0.3802,0.0,0.89,0.11,"When @MurphyBrownCBS returns to the news world, things sure won't be what they used to be! The revival of the groun… https://t.co/jJcgyqyDxL",54
155,Wed May 16 22:56:23 +0000 2018,CBS,CBS,0.34,0.0,0.888,0.112,"When decorated former Navy SEAL Thomas Magnum returns home to Hawaii, he embarks on a new mission: solving cases in… https://t.co/6n2MWY3c2f",55
156,Wed May 16 22:56:23 +0000 2018,CBS,CBS,0.5859,0.0,0.826,0.174,The ordinary turns extraordinary for this suburban couple when an exuberant young pop star unexpectedly moves in wi… https://t.co/9xaAUSm5nm,56
157,Wed May 16 22:56:23 +0000 2018,CBS,CBS,0.8398,0.0,0.6,0.4,An outspoken atheist's life takes a surprising turn when he accepts a social media friend request from God! Watch w… https://t.co/EbVbL0SNDk,57
158,Wed May 16 22:56:23 +0000 2018,CBS,CBS,-0.4588,0.26,0.577,0.163,"When danger threatens the nation, these elite agents risk their lives to keep it safe. Join them on the case when n… https://t.co/LuSY0jXBf9",58
159,Wed May 16 22:56:22 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,Meet the new shows coming to CBS this fall!,59
160,Wed May 16 21:46:07 +0000 2018,CBS,CBS,0.7777,0.0,0.772,0.228,So much TV to love! ❤️ Be sure to follow the shows of the CBS 2018-2019 primetime lineup and stay up-to-date on the… https://t.co/lQwGtznj5i,60
161,Wed May 16 18:05:27 +0000 2018,CBS,CBS,0.296,0.0,0.905,0.095,"Every mission leaves its mark. Join us in the final mission to avenge Echo Team's deaths, tonight at 9/8c during th… https://t.co/SlfprTVDgD",61
162,Wed May 16 13:52:57 +0000 2018,CBS,CBS,0.6369,0.0,0.766,0.234,"Get ready for three new comedies, five new dramas and the return of the critically acclaimed @MurphyBrownCBS. Here'… https://t.co/alHwUTRFKh",62
163,Wed May 16 13:24:14 +0000 2018,CBS,CBS,0.46,0.0,0.857,0.143,"RT @happytogether: When an international pop star moves into your house, life gets a little more interesting! @wayansjr, @AmberoniStevens a…",63
164,Wed May 16 13:23:26 +0000 2018,CBS,CBS,0.8122,0.0,0.67,0.33,"RT @TheNeighborhood: You can’t pick your neighbors, but Calvin sure wishes he could! @CedEntertainer stars in the new comedy #TheNeighborho…",64
165,Tue May 15 20:16:38 +0000 2018,CBS,CBS,-0.2057,0.109,0.821,0.07,Tonight's the night - Agent Dwayne Pride's fate will be revealed. Don't miss the special two-hour season finale of… https://t.co/52amkSiNcA,65
166,Mon May 14 20:59:11 +0000 2018,CBS,CBS,0.4199,0.0,0.859,0.141,"Donuts down, hands up! Get ready for a dramatic turn on the finale of @SuperiorDonuts TONIGHT at 9/8c. 🍩https://t.co/f5VSqOlRYu",66
167,Mon May 14 18:17:23 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"RT @MagnumPICBS: Thomas Magnum is back on the case! @jay_hernandez stars in #MagnumPI, coming to #CBS. https://t.co/R1aURqMawD",67
168,Mon May 14 18:16:12 +0000 2018,CBS,CBS,0.4939,0.0,0.856,0.144,"RT @GodFriendedMe: You never know who's going to send you a friend request. #GodFriendedMe, the new drama series starring @hall_m_brandon a…",68
169,Mon May 14 18:15:36 +0000 2018,CBS,CBS,-0.3612,0.122,0.878,0.0,RT @TheRedLineCBS: Three Chicago families’ lives converge in the wake of a mistaken shooting. From acclaimed producers @ava and @GBerlanti…,69
170,Mon May 14 18:15:08 +0000 2018,CBS,CBS,0.6476,0.082,0.674,0.243,"RT @FamCBS: No family is perfect, especially this #FAM! @ninadobrev, @toneBell and @odessaadlon star in the new #CBS comedy #FAM. https://t…",70
171,Mon May 14 18:14:46 +0000 2018,CBS,CBS,0.9081,0.0,0.592,0.408,"RT @TheCodeCBS: Their code is honor, courage and commitment. They pursue military justice at home and abroad. #TheCode coming to #CBS. http…",71
172,Mon May 14 18:14:22 +0000 2018,CBS,CBS,-0.762,0.303,0.586,0.111,RT @FBICBS: Meet the FBI agents who are investigating the most dangerous cases threatening our nation. From Emmy Winner Dick Wolf and the t…,72
173,Mon May 14 18:13:58 +0000 2018,CBS,CBS,0.3612,0.0,0.8,0.2,RT @MurphyBrownCBS: The ground-breaking comedy returns. #MurphyBrown coming to #CBS. https://t.co/di8GXoVPjh,73
174,Mon May 14 14:42:00 +0000 2018,CBS,CBS,-0.34,0.264,0.604,0.132,RT @StrangeAngel: Play with fire. 🔥 #StrangeAngel launches June 14 on #CBSAllAccess. https://t.co/xiFSkVz1vB https://t.co/Aw3kGeHyj4,74
175,Sun May 13 13:16:14 +0000 2018,CBS,CBS,0.7351,0.0,0.733,0.267,"Happy #MothersDay to the moms who comfort us, understand us, and keep us centered. We ❤️ you. https://t.co/4YDmZrTGIC",75
176,Fri May 11 23:00:40 +0000 2018,CBS,CBS,0.7245,0.0,0.748,0.252,The more the merrier! CBS has ordered five more shows that just might become your new favorites next season:… https://t.co/2g5OSj2xPu,76
177,Fri May 11 20:55:08 +0000 2018,CBS,CBS,0.128,0.09,0.791,0.119,Thinking about the @BlueBloods_CBS season finale like… Don’t miss the surprising reveal TONIGHT at 10/9c. https://t.co/8ExkPFpnFj,77
178,Thu May 10 23:11:17 +0000 2018,CBS,CBS,0.7263,0.0,0.747,0.253,"Double the @MomCBS, double the fun! Anyone else feel like they hit the jackpot with the back-to-back Season Finale… https://t.co/ebq8WJLKGf",78
179,Thu May 10 19:24:10 +0000 2018,CBS,CBS,-0.0772,0.085,0.847,0.069,"2 suitors, 1 Meemaw and 1 Sheldon. You won’t want to miss the season finale of @YoungSheldon tonight at 8:30/7:30c. https://t.co/Hht2yRE7ly",79
180,Thu May 10 18:03:26 +0000 2018,CBS,CBS,0.6588,0.0,0.722,0.278,Broadway's Biggest Night is around the corner! Who are you hoping to see? #TonyAwards2018 ✨ https://t.co/KLT8QCxWcK,80
181,Thu May 10 15:30:40 +0000 2018,CBS,CBS,0.3182,0.0,0.905,0.095,"The big day is finally here, and you’re invited. 👰 Make sure to tune in to the @bigbangtheory’s star-studded #ShAmy… https://t.co/la9E6tvQ5b",81
182,Wed May 09 21:35:00 +0000 2018,CBS,CBS,0.8176,0.0,0.667,0.333,"Before the #ShAmy wedding tomorrow, the @bigbangtheory stars &amp; special guests play a game of ""yay or nay"" with thes… https://t.co/ZpCM16qOyT",82
183,Wed May 09 19:36:24 +0000 2018,CBS,CBS,0.8395,0.0,0.609,0.391,Get ready for more laughs! Learn more about the two new comedies coming to CBS: https://t.co/cpT3fd2RH5 https://t.co/NGrcp803zW,83
184,Tue May 08 22:26:55 +0000 2018,CBS,CBS,-0.4599,0.2,0.8,0.0,"Goodbyes are never easy.  After 15 seasons, don’t miss Abby’s final episode of @NCIS_CBS tonight at 8/7c.  https://t.co/GTGj2YRJA1",84
185,Tue May 08 19:55:32 +0000 2018,CBS,CBS,0.4574,0.0,0.85,0.15,Will you be watching the @BullCBS Season 2 Finale tonight at 9/8c? RT if your answer is yes! https://t.co/OxnyEDVsKj,85
186,Tue May 08 17:18:20 +0000 2018,CBS,CBS,0.6597,0.075,0.683,0.242,RT @thegoodfight: Listening to #QueenBaranski read fan tweets is like poetry. 😍 Warning: this video will give you ALL the feels. ☺️❤️ #TheG…,86
187,Mon May 07 17:50:20 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"RT @KevinCanWaitCBS: Season 2 of #KevinCanWait comes to a close tonight, and @KevinJames and @LeahRemini have A LOT to say about it. https:…",87
188,Fri May 04 21:00:00 +0000 2018,CBS,CBS,0.5093,0.0,0.87,0.13,Spend your Friday night with this dynamic duo! Tune in to the season finale of @MacGyverCBS at 8/7c on CBS and CBS… https://t.co/AfWUVo4GSu,88
189,Fri May 04 18:42:12 +0000 2018,CBS,CBS,0.6996,0.0,0.775,0.225,RT @undercover_cbs: Get ready for the series premiere of #CelebrityBoss in just seven days! How would you react if your favorite celebrity…,89
190,Fri May 04 14:48:42 +0000 2018,CBS,CBS,0.5562,0.0,0.736,0.264,The force is strong on the set of @bigbangtheory! #MayThe4thBeWithYou https://t.co/uYyXKtuVCM,90
191,Wed May 02 19:04:01 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,RT @thegoodfight: The fight's not over yet. #TheGoodFight is renewed for Season 3. https://t.co/gUrDeA5KQP,91
192,Tue May 01 23:10:50 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,RT @TKOCBS: Both @hwventure and @janemun have been named Executive Producers and showrunners of #TKO: TOTAL KNOCK OUT! Learn more about the…,92
193,Tue May 01 17:58:51 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,"RT @StrangeAngel: Sex. Magick. Rocket Science. #StrangeAngel launches June 14, only on CBS All Access. https://t.co/I3sqWMASxl https://t.co…",93
194,Tue May 01 15:16:28 +0000 2018,CBS,CBS,0.8268,0.0,0.701,0.299,"Broadway's Biggest Night will honor the best in theatre on Sunday, June 10! Here are the nominees for the… https://t.co/tCiNaLGIvq",94
195,Mon Apr 30 22:54:18 +0000 2018,CBS,CBS,0.8777,0.0,0.627,0.373,We congratulate all of our CBS #DaytimeEmmy Award winners! Check out the stars who joined @TheTalkCBS hosts to cele… https://t.co/JfUFINmYGH,95
196,Mon Apr 30 13:28:01 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,RT @KevinJames: Getting the band back together @AdamSandler @chrisrock @MikeDelguidice1 @KevinCanWaitCBS #KevinCanWait https://t.co/Mo5EWck…,96
197,Mon Apr 30 02:22:08 +0000 2018,CBS,CBS,0.3818,0.0,0.86,0.14,See all of the stunning fashion looks from the @CBSDaytime stars on the #DaytimeEmmys red carpet:… https://t.co/iJN1ssGPvZ,97
198,Sun Apr 29 15:30:00 +0000 2018,CBS,CBS,0.8356,0.0,0.67,0.33,The 45th annual #DaytimeEmmys are here! Congratulations to all of the wonderful @CBSDaytime stars and shows nominat… https://t.co/xZhDSYnxL6,98
199,Thu Apr 26 23:40:24 +0000 2018,CBS,CBS,0.0,0.0,1.0,0.0,These stars are going undercover for #CelebrityBoss! Find out more about Celebrity @undercover_cbs premiering May 1… https://t.co/Deyn76ADT9,99
200,Sat Jun 09 17:50:06 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,"What is a tariff? Your trade questions, answered https://t.co/AIJVEEOzHM https://t.co/HT5UJDzzjl",0
201,Sat Jun 09 17:40:05 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,A Sikh soldier wore a turban in Queen Elizabeth ll's official birthday parade https://t.co/LK0fihnFB2 https://t.co/142baFgcVA,1
202,Sat Jun 09 17:27:05 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,A former diplomat at the Vatican Embassy in Washington has been indicted by a Vatican court for possession of child… https://t.co/CSRKlOzeg8,2
203,Sat Jun 09 17:18:43 +0000 2018,CNN,CNN,0.2732,0.221,0.514,0.265,Simona Halep wins first grand slam title by beating Sloane Stephens at the French Open https://t.co/0tMJbvB40e https://t.co/s3YRroOgXu,3
204,Sat Jun 09 16:59:35 +0000 2018,CNN,CNN,-0.4019,0.119,0.881,0.0,President Trump doubles down on his call for Russia to be readmitted into the G7 and blames former President Obama… https://t.co/3zkWB92wwY,4
205,Sat Jun 09 16:47:11 +0000 2018,CNN,CNN,-0.7506,0.33,0.67,0.0,The Trump administration's latest attack on Obamacare would gut protections for the sick https://t.co/ikBcCkGeAT https://t.co/ehXI4vF0vc,5
206,Sat Jun 09 16:36:04 +0000 2018,CNN,CNN,-0.5994,0.151,0.849,0.0,Construction workers in the UK have found wads of cash dating back to World War II at a shop that once belonged to… https://t.co/Zuo9XcYf9a,6
207,Sat Jun 09 16:26:06 +0000 2018,CNN,CNN,0.4404,0.0,0.868,0.132,"Anthony Bourdain's fans turned the restaurant where he shot to fame as a chef into a memorial, leaving roses and no… https://t.co/5fg9y1cERL",7
208,Sat Jun 09 16:14:06 +0000 2018,CNN,CNN,0.7717,0.0,0.749,0.251,"Hall of Fame trainer Bob Baffert, who is looking to make history with a win today at the Belmont Stakes, compares h… https://t.co/sUsVNh98tA",8
209,Sat Jun 09 16:00:03 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,"The week began with news of Trump canceling the Philadelphia Eagles' visit to the White House, and ended with news… https://t.co/H1ILtBxF1W",9
210,Sat Jun 09 15:50:29 +0000 2018,CNN,CNN,0.2023,0.0,0.913,0.087,Illinois Republicans in Congress are making an urgent plea to President Trump: Don't let Rod Blagojevich off the ho… https://t.co/L4UPCaV1kD,10
211,Sat Jun 09 15:38:05 +0000 2018,CNN,CNN,0.1779,0.097,0.773,0.13,Former Trump campaign chairman Paul Manafort and his attorneys struck back at special counsel Robert Mueller's char… https://t.co/m4eIhVUiWL,11
212,Sat Jun 09 15:27:34 +0000 2018,CNN,CNN,-0.296,0.176,0.824,0.0,"Charles Krauthammer, the famed conservative columnist, informed readers that he is confronting an aggressive form o… https://t.co/7vTbQ8M6D8",12
213,Sat Jun 09 15:13:56 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,"Prince Harry and Meghan, Duchess of Sussex, joined celebrations of Queen Elizabeth II's official birthday with the… https://t.co/UkiwKzYsxC",13
214,Sat Jun 09 14:57:06 +0000 2018,CNN,CNN,-0.4585,0.187,0.813,0.0,Republicans haven't won statewide in Virginia since 2009. Tuesday's Senate primary shows why:… https://t.co/xkWpPfkUCE,14
215,Sat Jun 09 14:43:08 +0000 2018,CNN,CNN,-0.0772,0.067,0.933,0.0,President Trump says he thinks he’ll know “within the first minute” if North Korea is serious about peace… https://t.co/kRdFefn4fN,15
216,Sat Jun 09 14:36:51 +0000 2018,CNN,CNN,0.6597,0.0,0.822,0.178,"RT @CNNPolitics: Trump: ""I think it would be asset to have Russia back in. I think it would be good for the world. I think it would be good…",16
217,Sat Jun 09 14:30:03 +0000 2018,CNN,CNN,0.2732,0.0,0.884,0.116,"""Consumer Financial Protection Bureau acting director Mick Mulvaney has ousted a committed group of experts who vol… https://t.co/l36frkFEtw",17
218,Sat Jun 09 14:24:10 +0000 2018,CNN,CNN,0.539,0.0,0.852,0.148,President Trump on the upcoming North Korea meeting: “I really feel confident. I feel that Kim Jong Un wants to do… https://t.co/D0Fi57k3zj,18
219,Sat Jun 09 14:20:07 +0000 2018,CNN,CNN,-0.3412,0.211,0.789,0.0,Things don't look good for Dodge and Chrysler https://t.co/twYdKzCpZ4 https://t.co/9aKZvGnuQG,19
220,Sat Jun 09 17:50:06 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,"What is a tariff? Your trade questions, answered https://t.co/AIJVEEOzHM https://t.co/HT5UJDzzjl",20
221,Sat Jun 09 17:40:05 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,A Sikh soldier wore a turban in Queen Elizabeth ll's official birthday parade https://t.co/LK0fihnFB2 https://t.co/142baFgcVA,21
222,Sat Jun 09 17:27:05 +0000 2018,CNN,CNN,0.0,0.0,1.0,0.0,A former diplomat at the Vatican Embassy in Washington has been indicted by a Vatican court for possession of child… https://t.co/CSRKlOzeg8,22
223,Sat Jun 09 17:18:43 +0000 2018,CNN,CNN,0.2732,0.221,0.514,0.265,Simona Halep wins first grand slam title by beating Sloane Stephens at the French Open https://t.co/0tMJbvB40e https://t.co/s3YRroOgXu,23
224,Sat Jun 09 16:59:35 +0000 2018,CNN,CNN,-0.4019,0.119,0.881,0.0,President Trump doubles down on his call for Russia to be readmitted into the G7 and blames former President Obama… https://t.co/3zkWB92wwY,24
225,Sat Jun 09 16:47:11 +0000 2018,CNN,CNN,-0.7506,0.33,0.67,0.0,The Trump administration's latest attack on Obamacare would gut protections for the sick https://t.co/ikBcCkGeAT https://t.co/ehXI4vF0vc,25
